id_emprestimo,id_usuario,id_livro,data_emprestimo,data_devolucao
9879,2995,4137,2025-09-07,2025-09-13
9880,5592,3514,2025-11-15,2025-11-26
9881,6094,1121,2026-05-19,2026-06-15
9882,3878,1831,2025-07-05,
9883,4163,424,2026-04-15,2026-05-08
9884,5162,3288,2025-11-26,2025-12-20
9885,8581,1434,2026-05-27,
9886,140,2851,2025-11-05,2025-11-24
9887,279,239,2025-12-31,2026-01-17
9888,2501,1904,2025-06-28,
9889,3758,311,2025-10-05,
9890,9811,3519,2025-07-02,
9891,9135,2173,2026-04-28,
9892,1708,1307,2025-10-03,
9893,6042,444,2026-02-13,
9894,6908,1338,2026-02-13,2026-02-23
9895,5277,1442,2025-08-21,2025-09-07
9896,2752,3715,2026-01-06,2026-01-22
9897,7141,3221,2026-01-29,2026-02-08
9898,4145,4086,2025-12-19,2025-12-20
9899,3154,1079,2025-09-26,2025-09-29
9900,6143,2636,2026-04-02,2026-05-02
9901,6233,1458,2025-09-18,
9902,2465,2287,2026-04-14,2026-05-10
9903,2127,532,2026-04-05,2026-04-23
9904,6240,1597,2026-02-10,2026-02-18
9905,787,2434,2026-04-16,
9906,7113,2610,2026-03-13,
9907,580,210,2025-09-12,
9908,3582,1531,2026-05-18,2026-06-01
9909,4879,2531,2025-12-14,2025-12-20
9910,3227,757,2026-04-25,2026-05-25
9911,10236,3218,2025-11-12,
9912,9005,2349,2025-06-17,2025-06-24
9913,5507,1157,2026-03-18,2026-03-29
9914,1583,271,2025-10-13,2025-11-08
9915,7650,4789,2026-05-11,2026-05-27
9916,2167,1121,2026-03-18,2026-03-22
9917,281,3727,2026-01-08,
9918,9412,291,2025-09-15,2025-09-29
9919,1173,2203,2025-12-31,
9920,1475,4485,2025-06-28,2025-07-13
9921,2028,2597,2025-10-01,2025-10-15
9922,4988,789,2025-12-24,2026-01-11
9923,9725,3603,2026-04-18,2026-05-09
9924,8435,3758,2025-10-25,
9925,4296,3082,2025-09-07,2025-09-12
9926,612,3130,2025-12-30,2026-01-15
9927,9136,2495,2025-06-18,2025-07-08
9928,9342,4837,2026-01-15,2026-01-24
9929,6935,4445,2026-05-09,2026-05-15
9930,3420,3701,2026-04-04,2026-04-11
9931,2814,1130,2026-04-29,2026-05-14
9932,7353,2673,2025-10-18,2025-10-20
9933,3951,3132,2025-07-02,2025-08-01
9934,6871,3503,2025-07-30,2025-08-26
9935,1656,4112,2025-06-30,2025-07-02
9936,7427,1106,2025-11-05,2025-11-19
9937,1616,1286,2026-05-11,2026-05-28
9938,5179,578,2025-10-27,2025-11-20
9939,3338,2132,2025-06-27,2025-06-28
9940,2481,3480,2026-05-05,2026-05-19
9941,4519,3480,2025-12-13,2026-01-11
9942,5383,4914,2025-07-20,2025-08-11
9943,2918,1897,2026-06-13,2026-07-01
9944,7067,455,2026-05-30,2026-06-18
9945,467,3273,2025-06-25,2025-07-18
9946,2470,1057,2026-02-03,2026-02-13
9947,7573,765,2025-11-03,2025-11-23
9948,6542,3845,2025-08-19,2025-09-06
9949,3884,842,2025-09-22,2025-10-08
9950,2739,781,2025-10-03,
9951,112,3879,2026-01-17,2026-01-21
9952,7583,1869,2026-04-16,
9953,6316,1647,2026-05-09,2026-05-18
9954,969,2751,2025-06-27,2025-07-24
9955,4850,4085,2026-04-26,2026-05-19
9956,8556,3621,2025-07-03,
9957,2648,3086,2025-07-02,2025-07-11
9958,4859,3083,2026-05-20,2026-06-06
9959,6693,4221,2025-12-12,2026-01-11
9960,6110,1612,2026-03-17,2026-03-22
9961,5217,4920,2025-08-27,2025-09-24
9962,2497,3639,2025-12-12,2026-01-07
9963,2638,1482,2025-10-21,2025-10-30
9964,8266,2735,2025-08-27,2025-09-05
9965,4987,4446,2025-07-08,2025-07-21
9966,4540,746,2025-12-29,2026-01-25
9967,4464,4096,2025-07-16,2025-07-23
9968,9341,2340,2026-01-28,2026-02-10
9969,8588,3024,2026-03-30,2026-04-09
9970,3877,3711,2026-05-21,
9971,4090,4029,2025-07-09,2025-07-26
9972,8045,2497,2025-09-08,2025-09-26
9973,2380,452,2026-03-11,2026-04-04
9974,6793,2500,2025-07-27,
9975,8468,2910,2025-10-08,2025-10-23
9976,3861,4379,2026-03-07,2026-03-16
9977,4008,3078,2026-01-21,2026-02-10
9978,517,4154,2025-06-28,2025-07-24
9979,2796,4320,2026-05-13,
9980,1390,2328,2025-08-05,2025-08-13
9981,3827,389,2026-03-17,
9982,8800,2658,2026-02-17,2026-03-03
9983,9059,714,2025-12-30,
9984,9116,3070,2025-08-12,2025-08-24
9985,7650,3194,2026-02-15,2026-03-03
9986,6582,2676,2026-05-25,2026-06-13
9987,5288,4502,2026-04-01,2026-04-12
9988,448,2475,2026-06-05,2026-06-29
9989,7110,1941,2025-06-24,2025-07-07
9990,9569,484,2025-07-04,2025-07-15
9991,9591,1795,2025-06-29,2025-07-17
9992,5913,1767,2025-10-28,2025-11-02
9993,625,2591,2026-03-12,2026-04-07
9994,9876,55,2025-07-27,2025-08-26
9995,6285,3292,2026-04-11,2026-04-18
9996,7802,3170,2025-11-18,
9997,5463,516,2025-06-30,2025-07-14
9998,3455,2598,2025-11-24,2025-12-21
9999,7916,271,2025-12-05,2025-12-16
10000,5066,4918,2026-05-26,
10001,808,4902,2025-10-12,2025-11-11
10002,4980,2065,2026-04-26,2026-05-02
10003,5251,359,2026-03-08,2026-03-13
10004,3687,920,2026-03-22,2026-03-30
10005,6951,326,2026-03-07,2026-03-29
10006,8833,1003,2025-11-17,2025-12-05
10007,4843,2231,2026-02-22,
10008,5112,3036,2026-05-07,2026-05-25
10009,8169,1168,2025-06-30,
10010,11,1498,2025-12-04,2025-12-19
10011,1681,2232,2025-07-10,2025-07-23
10012,9998,4243,2025-10-14,2025-10-16
10013,4837,4060,2025-08-13,
10014,5792,2974,2026-01-16,2026-01-17
10015,8586,4098,2025-11-28,2025-12-04
10016,9171,1885,2026-06-09,2026-06-13
10017,8224,1319,2025-09-24,2025-10-06
10018,1666,4069,2026-02-12,2026-02-22
10019,2009,3613,2026-04-24,2026-05-15
10020,8877,674,2025-06-29,2025-07-22
10021,8022,4509,2026-02-24,2026-03-01
10022,1780,3026,2025-09-23,2025-10-01
10023,8028,1546,2025-08-30,2025-09-09
10024,6151,3853,2026-03-10,2026-03-15
10025,5382,4085,2026-01-26,2026-02-14
10026,2937,4096,2025-09-23,2025-10-01
10027,945,1286,2025-07-24,2025-08-20
10028,8367,174,2026-03-25,
10029,9898,3208,2026-02-08,
10030,2850,4029,2025-06-16,2025-07-16
10031,8363,1231,2025-10-11,
10032,2546,1961,2025-12-04,2025-12-31
10033,9945,4354,2025-12-20,2026-01-08
10034,5922,4587,2026-05-11,2026-05-20
10035,4105,1985,2026-01-03,2026-01-07
10036,3615,4478,2025-09-04,2025-09-14
10037,1659,1582,2025-08-30,2025-09-26
10038,8465,4037,2025-07-20,2025-08-03
10039,1010,527,2025-06-26,2025-06-28
10040,1591,1157,2025-12-10,
10041,711,221,2026-01-21,2026-01-22
10042,3572,3541,2026-01-07,2026-01-27
10043,5497,3244,2025-11-21,2025-12-19
10044,4297,122,2025-07-28,
10045,6643,134,2026-05-09,2026-05-28
10046,1460,1549,2025-12-24,2025-12-30
10047,5465,439,2025-08-06,2025-08-22
10048,4754,3884,2025-06-15,
10049,1921,862,2026-02-25,
10050,1320,3070,2025-11-15,2025-11-26
10051,7427,1455,2026-01-02,2026-01-31
10052,4268,1847,2025-07-10,2025-07-24
10053,5969,3503,2025-12-21,2026-01-13
10054,9781,2395,2026-02-16,
10055,2868,3001,2025-12-01,2025-12-15
10056,6171,2330,2025-08-18,2025-08-23
10057,10431,4772,2026-01-20,2026-01-24
10058,2742,1676,2025-06-24,
10059,8273,1551,2025-06-23,2025-07-15
10060,5120,3223,2025-08-13,2025-09-01
10061,5060,2521,2026-03-22,2026-04-03
10062,9539,1379,2025-12-08,2026-01-06
10063,7383,2064,2025-11-20,2025-11-22
10064,8624,2925,2026-05-01,2026-05-26
10065,5818,502,2025-12-07,2026-01-03
10066,117,765,2026-05-27,2026-06-09
10067,8215,1476,2025-09-20,2025-10-16
10068,8516,4108,2025-10-06,2025-10-28
10069,3774,737,2026-05-23,2026-05-24
10070,8533,554,2025-09-08,2025-10-01
10071,4655,4799,2025-09-29,2025-10-22
10072,8676,768,2025-10-12,2025-11-10
10073,1327,862,2026-01-15,2026-01-23
10074,841,1483,2026-05-03,
10075,9174,3043,2026-03-09,2026-03-22
10076,1080,2706,2026-03-10,2026-03-14
10077,5942,2421,2025-09-08,2025-09-29
10078,5327,4209,2025-09-09,2025-09-13
10079,9714,4079,2026-01-13,
10080,7906,1134,2025-11-23,
10081,1821,279,2026-04-24,
10082,5654,1800,2025-07-04,2025-07-09
10083,3610,4835,2026-05-18,2026-05-26
10084,8717,3115,2025-07-30,2025-08-13
10085,8479,4033,2026-01-08,2026-01-27
10086,2862,2267,2025-10-30,
10087,1813,1969,2026-01-22,2026-02-12
10088,4892,1178,2026-01-24,2026-02-11
10089,6726,1675,2025-07-05,
10090,6231,3523,2025-07-22,
10091,7877,31,2026-05-17,2026-05-21
10092,384,4556,2026-04-22,2026-04-25
10093,182,4577,2025-08-27,2025-08-29
10094,3379,4621,2026-02-06,2026-02-08
10095,5241,2218,2025-07-03,2025-07-12
10096,10071,2171,2025-12-25,2026-01-02
10097,8259,3297,2025-12-11,2025-12-27
10098,5660,2289,2026-05-27,2026-06-11
10099,4176,3325,2026-03-17,2026-04-08
10100,7509,161,2025-07-30,2025-08-25
10101,3771,4082,2025-12-29,
10102,214,2678,2026-06-02,2026-06-29
10103,6560,2764,2025-10-21,
10104,2207,3909,2026-02-06,2026-02-16
10105,1550,4098,2026-02-28,
10106,4534,1669,2025-11-04,2025-11-09
10107,1575,353,2025-10-20,2025-11-13
10108,5359,915,2026-02-04,2026-03-01
10109,1693,2973,2025-06-26,2025-07-02
10110,8802,2742,2026-02-19,2026-03-01
10111,464,3548,2026-03-22,2026-04-02
10112,3135,2759,2025-07-17,2025-07-24
10113,3346,1085,2026-02-06,2026-03-05
10114,6454,3480,2025-09-20,2025-10-06
10115,701,456,2026-01-23,
10116,760,2534,2026-01-30,2026-02-28
10117,4101,2165,2025-11-26,
10118,6216,1208,2025-06-16,2025-07-02
10119,8402,1482,2025-07-22,2025-08-08
10120,10248,1826,2025-11-14,2025-12-13
10121,7617,3383,2026-03-13,2026-03-26
10122,1229,3223,2025-09-21,2025-10-11
10123,5977,3950,2026-05-27,2026-06-09
10124,6668,113,2025-06-14,2025-06-23
10125,3487,4414,2025-12-11,2026-01-03
10126,3034,128,2026-04-14,2026-04-16
10127,1951,1663,2026-02-02,2026-02-10
10128,1401,1489,2026-05-28,2026-06-17
10129,6360,1025,2026-04-14,2026-04-25
10130,4761,710,2026-03-05,2026-03-08
10131,1114,3058,2025-11-15,2025-11-27
10132,6445,243,2025-11-29,2025-12-02
10133,5946,2757,2025-12-05,2025-12-10
10134,5175,1636,2025-08-12,2025-09-02
10135,3174,65,2026-02-16,2026-03-14
10136,4068,2905,2026-05-03,
10137,3740,1619,2026-05-02,2026-05-28
10138,2528,3419,2025-07-15,
10139,5956,2495,2025-12-01,2025-12-19
10140,4860,1582,2026-01-20,
10141,595,3846,2025-10-23,
10142,9326,2159,2026-03-19,
10143,9477,1217,2025-12-30,2026-01-21
10144,8026,3323,2025-12-30,2026-01-02
10145,4573,860,2025-12-14,2025-12-27
10146,9233,3038,2025-08-08,2025-08-15
10147,8416,4513,2025-06-15,2025-06-16
10148,4518,4313,2025-09-22,
10149,3915,824,2025-11-19,2025-11-26
10150,2736,75,2025-12-13,
10151,1696,1196,2025-12-20,
10152,2899,1933,2026-03-07,
10153,5459,4297,2026-02-22,
10154,1591,464,2026-06-09,2026-06-29
10155,8948,971,2026-05-27,2026-06-21
10156,10050,2817,2025-10-09,2025-10-20
10157,775,2591,2025-12-13,2026-01-08
10158,7564,1302,2025-09-10,2025-10-05
10159,1980,4955,2026-06-05,
10160,5076,2881,2025-11-30,2025-12-03
10161,7488,463,2026-02-27,
10162,46,1339,2025-07-18,
10163,3063,1361,2026-01-10,
10164,5144,2162,2025-07-13,2025-07-19
10165,4218,3798,2025-09-08,
10166,8875,4890,2026-05-13,2026-06-07
10167,4889,221,2026-05-31,
10168,1356,4276,2025-09-23,2025-10-22
10169,9430,921,2026-03-16,
10170,3560,1638,2025-07-09,2025-07-25
10171,2083,3688,2025-11-21,2025-11-27
10172,2420,3194,2025-10-06,
10173,7042,2944,2026-05-04,2026-05-06
10174,890,921,2025-10-16,2025-10-28
10175,951,956,2025-10-17,2025-10-29
10176,990,428,2025-09-09,2025-10-04
10177,1112,1181,2026-04-23,2026-04-27
10178,3182,3336,2025-10-19,2025-11-09
10179,8422,3078,2026-04-21,2026-04-26
10180,10461,831,2025-10-26,2025-11-19
10181,8175,3543,2026-05-11,2026-05-12
10182,6133,535,2026-02-14,
10183,7968,2531,2025-08-25,2025-09-18
10184,6449,2531,2025-07-17,2025-08-03
10185,629,4317,2025-08-27,
10186,8145,4813,2026-02-17,2026-02-26
10187,3047,4723,2025-12-18,2025-12-31
10188,5177,3835,2025-12-05,2025-12-28
10189,774,810,2025-11-24,2025-12-17
10190,6307,2973,2025-10-17,2025-10-21
10191,3059,4292,2026-01-08,2026-01-15
10192,1427,2723,2026-02-19,2026-02-23
10193,3534,2289,2025-07-09,2025-07-22
10194,6941,1047,2025-11-21,2025-12-18
10195,8225,4593,2026-05-30,2026-06-04
10196,9763,3852,2026-03-16,2026-03-24
10197,8240,3238,2026-04-19,
10198,9346,4158,2026-02-23,2026-03-16
10199,5258,3059,2026-04-09,2026-04-21
10200,1318,1123,2025-12-08,2025-12-23
10201,1353,699,2025-08-05,2025-08-20
10202,500,420,2025-07-09,2025-07-14
10203,810,2149,2025-08-20,2025-08-26
10204,8919,4385,2025-08-17,
10205,4876,623,2025-10-03,
10206,9747,4112,2026-06-14,2026-06-15
10207,8440,4405,2025-11-27,
10208,8722,2132,2025-10-04,2025-10-28
10209,2069,4234,2025-10-04,2025-10-22
10210,9115,2287,2026-03-13,2026-03-19
10211,7710,3723,2026-02-05,2026-02-22
10212,8071,2203,2025-11-10,2025-12-04
10213,9187,373,2025-11-09,
10214,129,2287,2025-11-07,2025-12-01
10215,1320,714,2026-02-21,2026-03-13
10216,5686,2203,2025-07-26,2025-08-02
10217,7716,3297,2026-04-29,2026-05-13
10218,9236,2800,2025-09-07,2025-09-08
10219,2943,3584,2026-01-09,2026-02-02
10220,4172,2407,2025-11-20,2025-12-02
10221,4393,2091,2025-11-28,2025-12-27
10222,9976,1605,2026-06-05,2026-06-13
10223,776,3221,2025-10-07,2025-11-05
10224,9918,3054,2025-10-04,2025-10-24
10225,9116,2433,2025-11-03,2025-11-21
10226,6540,768,2025-11-17,
10227,7131,2094,2025-11-05,2025-11-23
10228,2336,1825,2026-01-30,2026-02-11
10229,2766,2375,2025-09-14,2025-10-06
10230,3992,4596,2026-03-18,2026-03-21
10231,2392,165,2026-02-24,2026-02-28
10232,7269,105,2025-11-09,2025-11-21
10233,6732,699,2026-05-18,2026-05-30
10234,6568,447,2026-02-17,2026-02-21
10235,4525,3004,2026-05-30,2026-06-23
10236,3411,1608,2025-10-11,
10237,6196,3623,2025-09-19,2025-10-06
10238,5896,1831,2026-04-28,2026-05-10
10239,9949,4117,2026-04-25,2026-05-08
10240,7446,3309,2026-03-03,2026-03-08
10241,2275,3873,2026-05-23,2026-06-11
10242,9507,1965,2025-09-06,
10243,7550,2603,2025-10-11,2025-11-08
10244,8870,853,2026-02-12,2026-02-21
10245,7956,3879,2026-04-03,2026-04-27
10246,3327,2294,2025-11-26,2025-12-19
10247,6977,239,2026-03-25,2026-04-16
10248,2546,757,2025-11-26,2025-12-22
10249,5713,4613,2025-07-20,2025-08-12
10250,6610,4634,2025-09-21,2025-10-19
10251,8024,4519,2025-09-04,2025-09-26
10252,4537,3285,2025-09-15,2025-09-27
10253,3539,4841,2025-12-09,2026-01-05
10254,1050,3253,2026-05-27,
10255,2164,4003,2026-05-07,2026-05-19
10256,5589,1856,2025-07-19,2025-08-14
10257,2631,2287,2026-05-15,2026-05-18
10258,7151,1247,2025-12-10,
10259,6898,2855,2026-03-04,2026-03-20
10260,8237,4582,2026-02-08,
10261,927,1142,2025-10-02,2025-10-22
10262,7178,1417,2025-09-07,2025-10-06
10263,7661,1483,2025-06-27,2025-07-15
10264,3999,905,2026-03-31,2026-04-16
10265,6979,682,2025-11-04,
10266,2773,822,2026-04-29,
10267,8122,954,2026-04-10,2026-05-02
10268,3104,4145,2026-01-26,
10269,7121,4118,2025-10-23,2025-11-22
10270,3182,4652,2025-11-25,2025-11-29
10271,5850,55,2026-01-13,
10272,4343,3362,2025-07-22,2025-08-07
10273,9337,1031,2026-01-28,2026-02-01
10274,1322,645,2025-07-04,2025-07-13
10275,7021,146,2026-03-09,2026-03-29
10276,7827,1483,2026-05-20,2026-05-23
10277,1777,1439,2025-12-15,
10278,1637,3223,2026-03-31,2026-04-19
10279,9846,74,2025-11-08,2025-11-10
10280,932,1754,2026-05-23,2026-06-14
10281,939,1472,2026-05-29,2026-06-22
10282,5124,1348,2026-01-13,2026-01-31
10283,2701,4084,2026-03-21,2026-03-27
10284,4395,920,2025-09-02,
10285,4089,855,2025-08-10,
10286,1136,4826,2025-09-07,
10287,4505,4523,2025-07-10,2025-07-11
10288,2087,3042,2026-04-22,2026-05-10
10289,416,689,2025-11-23,2025-11-24
10290,1111,363,2025-07-17,2025-08-08
10291,3739,780,2025-12-03,2025-12-11
10292,8992,892,2025-11-05,
10293,2009,3896,2026-05-30,2026-06-03
10294,7232,975,2026-03-10,
10295,3994,2345,2026-03-28,
10296,6700,853,2025-08-23,
10297,7430,114,2026-01-17,2026-02-09
10298,2912,4304,2026-06-07,2026-06-17
10299,7058,2665,2025-11-02,2025-11-09
10300,4315,3523,2025-07-28,2025-08-09
10301,5349,1426,2026-03-29,2026-04-01
10302,1644,4771,2025-12-27,2026-01-26
10303,4981,2434,2025-10-24,2025-11-06
10304,4647,1894,2025-08-25,2025-09-07
10305,2552,4037,2026-05-25,2026-06-15
10306,5229,3204,2025-11-22,2025-11-25
10307,4136,4096,2025-10-05,2025-11-01
10308,8506,1635,2025-08-11,2025-08-19
10309,9665,1823,2025-09-26,2025-10-16
10310,806,3040,2025-11-28,2025-12-16
10311,5523,4010,2026-06-04,
10312,3999,1437,2025-10-20,2025-11-15
10313,3580,833,2026-04-16,
10314,6195,3968,2026-01-05,2026-01-27
10315,7019,2468,2026-02-04,2026-02-09
10316,8498,2913,2026-01-21,2026-01-31
10317,876,1803,2026-04-02,2026-05-01
10318,3117,2986,2026-06-10,2026-07-02
10319,3823,2446,2026-02-05,2026-02-16
10320,4596,3896,2025-11-28,2025-12-19
10321,2313,4485,2025-12-11,2025-12-27
10322,5771,3748,2025-07-29,2025-08-09
10323,1721,3845,2026-06-10,2026-07-06
10324,6068,3827,2025-12-24,2026-01-02
10325,2815,1231,2026-05-09,
10326,6450,526,2025-10-31,2025-11-12
10327,590,1156,2026-04-23,2026-05-13
10328,1327,128,2025-08-16,2025-09-11
10329,7194,2513,2026-04-27,
10330,5809,3842,2026-05-14,
10331,541,3995,2026-04-08,2026-04-23
10332,2492,2203,2025-07-21,2025-08-08
10333,9396,271,2025-10-14,
10334,3042,751,2025-08-04,
10335,2289,1631,2025-11-05,2025-11-06
10336,5091,3060,2026-06-04,
10337,838,538,2025-12-12,2025-12-18
10338,1844,2840,2026-05-24,2026-05-25
10339,6080,3845,2026-04-16,2026-04-17
10340,125,2508,2025-12-15,2025-12-20
10341,8612,3352,2025-09-06,
10342,7056,1295,2025-08-13,2025-09-11
10343,775,4243,2025-07-25,2025-08-21
10344,1057,4525,2025-11-09,
10345,2968,4169,2025-10-26,2025-10-28
10346,3068,4375,2025-07-15,2025-08-08
10347,3917,3371,2025-08-24,2025-09-23
10348,1035,2926,2026-01-11,2026-02-09
10349,5451,4211,2026-04-16,2026-05-01
10350,7322,1984,2026-03-20,
10351,3285,3505,2025-08-15,2025-09-13
10352,6357,3353,2026-05-11,2026-06-05
10353,7660,4834,2026-05-28,
10354,9070,2003,2026-03-24,2026-04-13
10355,2732,2071,2025-11-18,2025-12-07
10356,3750,919,2025-11-19,
10357,9903,134,2025-08-17,2025-08-25
10358,6446,2129,2025-07-13,2025-07-22
10359,8589,728,2026-02-06,
10360,3591,4013,2025-12-11,2026-01-10
10361,3125,1524,2026-06-03,2026-06-11
10362,6165,4974,2026-05-25,2026-06-05
10363,7947,1154,2026-02-16,2026-02-17
10364,3930,298,2025-12-27,2026-01-21
10365,8823,2042,2026-02-14,2026-02-22
10366,7557,4238,2026-01-02,
10367,1421,727,2025-07-20,2025-07-30
10368,240,3680,2026-01-30,
10369,8261,1449,2026-02-08,2026-02-14
10370,7102,2604,2025-11-03,2025-11-24
10371,6860,1618,2026-03-20,2026-04-06
10372,3686,2395,2025-12-31,2026-01-05
10373,4292,3010,2026-04-18,2026-04-26
10374,1098,3287,2026-02-17,2026-03-19
10375,9621,4952,2026-02-11,2026-03-11
10376,4143,1463,2026-01-23,2026-02-03
10377,3720,3868,2026-02-23,2026-03-05
10378,6211,1440,2025-08-22,2025-09-21
10379,6392,1463,2026-02-20,2026-03-12
10380,4406,2179,2026-01-14,2026-02-07
10381,9837,3374,2025-12-31,2026-01-24
10382,9744,2929,2026-03-14,2026-04-06
10383,5587,1549,2025-07-08,2025-07-12
10384,4459,2203,2026-02-22,2026-03-13
10385,6899,199,2026-04-13,2026-05-09
10386,6871,2350,2026-05-08,2026-05-28
10387,8071,4072,2026-04-12,2026-05-06
10388,254,1332,2025-09-12,2025-10-02
10389,3456,1458,2025-08-02,2025-08-12
10390,719,1608,2026-05-13,2026-06-02
10391,3319,2302,2026-05-15,2026-05-16
10392,6588,1330,2025-07-14,2025-08-13
10393,3855,623,2025-07-26,2025-08-24
10394,9778,3322,2025-09-09,2025-09-27
10395,9965,877,2026-04-18,2026-05-17
10396,320,795,2025-10-10,
10397,7143,2993,2025-10-31,2025-11-06
10398,127,350,2025-12-22,2025-12-29
10399,9012,2732,2025-09-04,
10400,3971,1854,2025-06-30,2025-07-01
10401,7118,4870,2025-11-02,2025-12-01
10402,7571,3002,2025-09-21,2025-09-25
10403,7154,4692,2026-05-08,2026-06-05
10404,7516,2562,2025-12-20,2025-12-26
10405,6168,380,2025-12-18,2026-01-11
10406,9211,3512,2025-09-05,2025-10-03
10407,6164,1730,2025-11-02,2025-11-23
10408,8585,4124,2026-02-22,2026-03-06
10409,6090,3480,2025-10-01,2025-10-27
10410,4591,3058,2025-08-06,2025-08-13
10411,7466,1501,2025-12-13,
10412,4323,307,2026-01-05,2026-01-16
10413,1148,2616,2025-10-19,2025-11-03
10414,4206,2099,2026-05-05,
10415,9519,2841,2025-08-09,2025-09-03
10416,9902,4068,2025-06-24,2025-07-22
10417,1242,2324,2025-08-24,2025-09-07
10418,1879,2789,2025-06-24,2025-07-11
10419,59,4723,2026-03-12,2026-03-23
10420,3243,298,2026-01-14,2026-01-29
10421,3592,3665,2026-06-03,2026-06-25
10422,1968,3355,2025-06-28,2025-07-11
10423,3532,2125,2026-02-08,
10424,3351,3880,2025-07-07,2025-07-28
10425,5855,2910,2025-06-15,
10426,6388,2624,2025-07-07,2025-08-04
10427,4851,82,2026-03-16,
10428,3284,3571,2025-08-03,2025-08-26
10429,5883,1860,2026-06-03,2026-06-19
10430,9225,2484,2025-09-15,2025-10-04
10431,2298,2555,2026-03-04,2026-03-28
10432,4063,817,2026-03-10,2026-04-08
10433,8694,2895,2025-11-08,2025-11-25
10434,9579,3685,2025-12-09,2025-12-11
10435,1990,3031,2026-01-07,2026-01-24
10436,4582,4940,2025-10-20,2025-11-12
10437,5589,1503,2025-10-18,2025-11-10
10438,9261,3902,2025-12-21,
10439,9025,2495,2025-09-10,2025-09-12
10440,5483,4522,2026-02-25,2026-03-02
10441,179,2263,2025-09-07,2025-09-11
10442,9988,2508,2026-06-13,2026-07-04
10443,3082,2289,2026-02-19,2026-03-05
10444,5127,862,2026-05-08,2026-05-14
10445,4721,2508,2025-07-29,2025-08-10
10446,4000,329,2026-03-21,
10447,4468,1641,2025-09-16,2025-09-20
10448,1680,1546,2026-05-08,2026-05-27
10449,1766,921,2026-02-17,
10450,2039,3200,2026-01-27,2026-02-09
10451,1646,3078,2026-04-17,2026-05-11
10452,9133,1134,2026-04-16,2026-04-27
10453,9960,2434,2026-01-28,2026-02-21
10454,8294,2973,2025-12-09,2025-12-19
10455,1407,1542,2026-02-11,
10456,3580,4564,2026-03-12,2026-04-07
10457,6169,4668,2025-07-20,2025-08-14
10458,4329,3452,2025-09-24,2025-10-16
10459,8996,4605,2026-03-02,
10460,8180,696,2026-03-30,2026-04-14
10461,5685,1339,2025-09-04,
10462,1277,161,2025-11-08,2025-12-01
10463,1639,2026,2026-05-12,2026-05-24
10464,7188,1438,2026-04-10,2026-04-20
10465,1290,4146,2025-11-20,2025-12-02
10466,9206,4277,2025-08-09,2025-08-24
10467,4683,3756,2025-09-17,2025-10-10
10468,8594,2457,2025-10-30,2025-11-07
10469,3481,3130,2026-05-08,2026-05-23
10470,1517,3212,2026-01-06,2026-01-08
10471,3202,3705,2026-05-25,2026-06-14
10472,2286,3458,2026-03-07,2026-04-02
10473,2139,917,2025-10-03,2025-10-15
10474,6394,2880,2026-05-10,
10475,1660,2514,2025-11-30,
10476,9088,1927,2025-08-26,2025-08-28
10477,5369,2593,2025-08-01,2025-08-30
10478,5121,1795,2026-02-04,
