id_avaliacao,id_usuario,id_livro,nota,comentario,data_avaliacao
2545,3014,4320,4,Silencio tempo cidade,2026-05-22
2546,4347,3374,4,Silencio dados,2025-10-14
2547,3741,100,5,Mundo sonho historia mundo,2025-07-11
2548,5589,4229,4,Sombra dados cidade memoria,2025-09-25
2549,377,2820,4,Tempo silencio,2026-01-19
2550,4851,1893,3,Historia mundo vento mar,2026-03-29
2551,1833,2552,2,Sonho leitura fogo memoria,2025-07-24
2552,3254,1796,4,Historia memoria leitura mundo,2025-07-23
2553,4266,2075,3,Silencio cidade dados sonho,2025-10-09
2554,9080,3822,5,Leitura vento dados dados,2025-09-20
2555,6175,3876,3,Cidade fogo silencio,2026-05-22
2556,9504,4837,5,Memoria mar cidade,2025-09-15
2557,4915,2371,4,Fogo historia,2025-07-06
2558,4436,256,3,Sonho cidade mundo,2026-04-14
2559,4968,4117,2,Historia luz luz,2026-03-26
2560,2498,3532,3,Leitura fogo sonho,2026-02-01
2561,850,3455,3,Dados sombra sombra sonho,2026-03-26
2562,5397,2265,4,Mar sombra sombra,2026-03-27
2563,3405,4436,3,Vento mundo sonho,2026-01-25
2564,4178,1858,3,Historia sonho mundo,2026-03-06
2565,9716,911,4,Vento sombra cidade,2026-01-13
2566,4330,4921,3,Sonho memoria,2026-04-30
2567,6206,4288,4,Memoria sonho,2026-05-09
2568,3679,665,4,Sonho dados mundo,2026-03-12
2569,9887,3758,2,Historia tempo,2026-01-17
2570,4331,3288,4,Luz vento,2025-07-19
2571,3236,2808,3,Luz leitura cidade,2026-05-28
2572,712,811,4,Sombra silencio silencio,2025-07-03
2573,3893,966,5,Historia sonho fogo luz,2026-01-07
2574,2331,1228,4,Sombra tempo,2026-02-16
2575,9937,1831,4,Dados tempo historia vento,2026-03-03
2576,3613,972,5,Silencio sombra vento luz,2026-02-23
2577,1869,2661,2,Sonho sombra,2026-03-13
2578,3009,3327,2,Mar mundo sombra silencio,2025-11-16
2579,7108,1476,3,Vento sombra leitura sombra,2025-07-16
2580,2099,1675,4,Mundo historia,2025-09-16
2581,4894,2099,3,Mar historia fogo,2026-04-27
2582,9889,4112,4,Fogo luz dados fogo,2026-05-03
2583,1694,751,5,Sombra mundo luz vento,2026-01-24
2584,2140,1488,2,Mundo silencio,2025-11-26
2585,9039,4663,2,Silencio sonho,2025-11-17
2586,5669,484,2,Silencio cidade,2025-11-02
2587,1503,2508,4,Luz mar vento cidade,2026-01-04
2588,1431,4645,4,Silencio vento luz mundo,2025-09-08
2589,1484,883,2,Historia fogo,2026-03-14
2590,779,2621,5,Dados historia leitura silencio,2026-04-06
2591,1182,3088,4,Sombra sombra sonho,2025-08-09
2592,5325,2287,2,Fogo historia,2026-04-15
2593,9214,4283,4,Silencio leitura mundo,2025-08-25
2594,9569,4561,5,Leitura sombra leitura sombra,2026-05-23
2595,4825,2639,2,Silencio leitura sonho,2026-01-09
2596,5520,4032,2,Dados fogo tempo,2026-01-23
2597,501,1720,4,Luz luz sombra silencio,2026-04-19
2598,2042,1412,4,Vento cidade,2026-05-03
2599,4461,3527,5,Vento sombra,2026-02-16
2600,4055,2141,4,Dados dados,2026-04-02
2601,4759,1618,3,Leitura vento historia mundo,2026-03-15
2602,8168,1120,3,Dados silencio,2025-10-08
2603,8003,1810,5,Leitura leitura vento,2025-10-27
2604,8383,615,3,Mundo fogo vento mar,2026-01-19
2605,58,2388,3,Vento historia luz leitura,2026-01-18
2606,2673,853,3,Sombra vento,2025-11-05
2607,3429,4178,2,Memoria memoria leitura historia,2025-08-04
2608,9423,3373,4,Sombra tempo sonho mar,2026-01-11
2609,1350,810,3,Tempo luz sombra dados,2025-12-03
2610,4880,2064,2,Cidade vento cidade,2025-08-06
2611,4675,3311,1,Vento dados sonho memoria,2025-10-22
2612,2743,1288,2,Dados vento dados luz,2025-11-14
2613,5126,1231,3,Cidade luz,2026-05-13
2614,2925,4650,4,Mar historia,2025-10-07
2615,3284,4771,3,Silencio tempo,2025-09-07
2616,7546,4970,3,Dados tempo mundo fogo,2026-06-10
2617,1983,4482,1,Fogo mundo mar,2026-05-14
2618,9760,4247,4,Leitura sombra,2025-09-02
2619,5885,2861,3,Silencio tempo cidade sombra,2026-02-17
2620,8416,2766,3,Vento cidade tempo sonho,2025-07-03
2621,3102,919,2,Mundo cidade,2026-06-08
2622,9589,1800,4,Memoria mar memoria silencio,2026-01-19
2623,4756,497,2,Dados leitura,2026-01-22
2624,4808,3989,4,Cidade mar mundo,2026-05-04
2625,8660,1635,4,Mundo mundo mundo mundo,2026-04-10
2626,7682,685,3,Leitura tempo historia cidade,2025-07-20
2627,1670,1099,4,Tempo silencio sombra memoria,2026-05-30
2628,5053,802,5,Luz fogo sonho,2026-03-08
2629,5627,1855,4,Sonho fogo,2025-09-26
2630,181,3548,4,Dados vento,2026-01-07
2631,6177,2100,4,Silencio silencio memoria silencio,2025-09-14
2632,7278,2918,4,Mundo luz memoria tempo,2025-12-27
2633,5254,2656,5,Leitura historia dados,2025-07-06
2634,8408,1334,2,Leitura leitura leitura mundo,2025-09-24
2635,7802,826,2,Mundo dados historia,2025-10-04
2636,6108,2635,4,Leitura tempo,2026-03-08
2637,5407,3789,5,Sonho silencio cidade luz,2025-12-01
2638,1072,462,3,Tempo vento cidade fogo,2026-02-14
2639,9571,2717,2,Mundo dados memoria,2025-06-26
2640,8565,3519,4,Mar sombra,2025-09-03
2641,719,4472,4,Mundo vento mar,2025-10-25
2642,7436,3069,4,Mundo leitura cidade,2026-06-04
2643,7443,3016,4,Vento vento fogo tempo,2026-02-15
2644,6608,3291,4,Memoria silencio,2025-12-16
2645,4586,2859,5,Fogo fogo,2025-08-24
2646,8031,1548,4,Silencio fogo memoria sonho,2025-09-16
2647,6363,316,5,Fogo tempo,2025-12-26
2648,1382,3395,3,Fogo leitura fogo,2026-04-01
2649,6817,3285,3,Tempo leitura dados,2025-08-01
2650,9535,4559,4,Sonho fogo cidade,2025-11-03
2651,3478,3715,3,Sombra leitura,2026-05-26
2652,316,2598,4,Sombra sonho vento,2025-07-01
2653,8547,3373,4,Historia fogo fogo historia,2026-02-03
2654,8083,3480,1,Mar fogo sonho dados,2025-10-08
2655,2234,2268,3,Historia luz,2025-07-10
2656,4343,3431,4,Luz fogo leitura luz,2026-03-30
2657,4569,3997,5,Sonho tempo mundo historia,2026-04-30
2658,5149,385,2,Mar sonho mar luz,2025-09-22
2659,828,2500,5,Mundo mar fogo,2025-08-10
2660,1570,4654,2,Memoria silencio mundo sonho,2025-09-15
2661,1927,134,3,Mar mar mundo,2025-09-26
2662,6336,4127,3,Historia silencio,2025-07-08
2663,3946,794,2,Sombra mundo mundo leitura,2026-05-20
2664,7732,1813,2,Leitura sonho cidade,2025-09-06
2665,608,4270,5,Vento sonho leitura mundo,2026-03-13
2666,4576,4221,3,Tempo fogo fogo fogo,2025-12-09
2667,5236,2352,5,Silencio vento leitura memoria,2025-07-15
2668,6652,1830,4,Sombra silencio sombra,2026-03-14
2669,8924,4224,5,Silencio tempo historia leitura,2026-03-29
2670,6848,3347,3,Luz luz,2026-02-22
2671,6106,1795,5,Sonho luz sonho,2025-10-28
2672,1452,1458,3,Leitura silencio,2026-05-19
2673,850,1678,5,Fogo cidade,2025-12-05
2674,3123,4901,5,Sonho fogo,2025-09-30
2675,9113,3178,3,Silencio mar,2025-09-13
2676,8336,3674,4,Memoria sombra sombra,2026-05-17
2677,397,3476,3,Tempo sombra sonho cidade,2025-08-03
2678,5553,902,2,Silencio historia fogo vento,2026-04-05
2679,7714,1095,1,Sombra vento mundo,2025-12-10
2680,8514,1231,4,Dados cidade silencio tempo,2026-04-15
2681,5512,3646,3,Cidade fogo memoria,2025-11-24
2682,9765,1634,3,Memoria vento,2025-11-13
2683,4814,4096,5,Leitura cidade leitura,2026-05-09
2684,7693,4584,4,Cidade silencio luz dados,2025-11-14
2685,6968,4962,2,Luz sombra sombra dados,2025-12-31
2686,2449,92,5,Dados silencio leitura fogo,2025-10-22
2687,5788,4621,3,Silencio historia,2026-05-19
2688,9653,4410,5,Mundo historia,2025-11-27
2689,7759,28,4,Fogo mar mar cidade,2026-02-28
2690,2749,4112,4,Dados luz,2025-08-14
2691,2668,215,3,Historia silencio sombra,2025-08-03
2692,3390,4283,5,Fogo mar,2026-03-17
2693,4132,349,4,Tempo historia mar,2025-08-28
2694,1374,1674,3,Leitura luz cidade,2026-05-23
2695,7711,3194,2,Silencio historia,2025-08-05
2696,6272,888,4,Leitura luz leitura,2026-02-20
2697,1218,1817,4,Tempo vento cidade,2026-03-06
2698,5003,2841,4,Cidade sombra,2026-03-08
2699,5662,2701,4,Mundo vento,2025-08-19
2700,7470,373,2,Mar fogo sonho,2025-10-19
2701,4168,3143,7,Cidade dados,2025-07-24
2702,2781,154,3,Tempo silencio,2025-07-31
2703,8442,3321,5,Vento memoria tempo,2026-06-07
2704,9041,2094,3,Mar cidade dados historia,2025-11-27
2705,7773,986,2,Cidade historia luz,2026-04-08
2706,2277,3155,2,Sonho tempo vento historia,2026-03-29
2707,3351,3489,3,Fogo memoria dados,2026-02-01
2708,8834,1715,2,Sombra mar luz historia,2026-01-15
2709,9042,4861,2,Luz vento vento sombra,2026-03-11
2710,5820,4245,2,Tempo mundo memoria dados,2026-02-27
2711,2248,2215,4,Leitura leitura,2026-01-30
2712,198,209,3,Tempo luz mar,2026-05-08
2713,6755,971,3,Mundo sombra,2025-11-06
2714,7892,3997,2,Silencio fogo,2025-11-12
2715,7584,1820,2,Dados cidade vento leitura,2026-05-14
2716,7603,3985,3,Sonho memoria fogo,2025-07-17
2717,4615,4829,4,Cidade sonho sonho memoria,2025-09-19
2718,1571,195,5,Fogo luz vento,2025-12-20
2719,9113,3065,5,Cidade silencio,2026-04-04
2720,2863,4154,4,Tempo dados memoria,2025-12-28
2721,9112,468,3,Vento fogo tempo,2026-02-14
2722,1143,3015,3,Luz sombra,2026-01-05
2723,8078,4085,3,Cidade historia,2025-10-16
2724,4015,3432,3,Mar mundo tempo,2026-02-27
2725,7922,2852,4,Memoria mar,2025-10-25
2726,9119,2575,3,Silencio vento mundo cidade,2025-10-01
2727,2731,1003,1,Vento fogo fogo,2025-12-06
2728,5549,244,3,Tempo mar vento historia,2025-11-30
2729,9355,2025,4,Mundo sombra,2026-05-10
2730,3043,2880,4,Sombra sombra,2026-02-07
2731,751,1491,2,Mundo vento mundo,2026-02-13
2732,687,1620,2,Sonho mar mar leitura,2026-02-07
2733,2744,2508,4,Vento tempo sonho,2026-06-06
2734,5874,4192,5,Mar mar,2025-07-28
2735,5192,3351,4,Luz historia leitura,2025-08-22
2736,8954,3026,3,Vento mundo,2026-01-19
2737,5646,1984,2,Historia sombra vento,2025-09-05
2738,5013,917,4,Leitura fogo sombra,2025-11-08
2739,4051,906,4,Historia cidade,2025-12-30
2740,6562,4976,4,Vento tempo,2026-03-26
2741,8376,1185,4,Dados mundo historia vento,2026-04-13
2742,3539,2297,4,Sonho leitura sombra cidade,2025-07-11
2743,5908,1040,3,Sonho tempo tempo,2026-05-06
2744,8153,4890,3,Sombra dados mar silencio,2025-07-16
2745,4798,3460,3,Fogo fogo mundo tempo,2026-02-28
2746,9853,2041,2,Tempo mundo memoria,2026-06-09
2747,6166,2121,5,Mar luz,2025-12-30
2748,8659,2226,5,Cidade luz mundo mundo,2025-07-04
2749,4652,4026,4,Mundo sombra vento,2026-01-17
2750,7640,475,5,Fogo mar luz dados,2025-11-04
2751,6900,2921,2,Historia tempo tempo,2025-09-01
2752,5493,1550,5,Sonho tempo silencio,2025-10-11
2753,7886,4962,3,Memoria sonho vento,2025-07-26
2754,4264,4274,2,Historia mundo,2026-05-07
2755,6433,4098,4,Luz silencio,2026-05-24
2756,3984,4154,4,Sonho sombra vento,2026-05-18
2757,3427,3460,3,Leitura mar vento,2025-10-22
2758,9449,3101,3,Cidade cidade mundo mundo,2025-10-10
2759,4148,2798,4,Memoria leitura mar fogo,2025-09-02
2760,8632,1458,4,Luz fogo,2025-09-01
2761,4797,199,3,Memoria historia sombra memoria,2025-10-15
2762,6866,3447,3,Leitura vento dados,2025-10-09
2763,204,4305,2,Sombra memoria sombra,2025-12-15
2764,3606,3194,2,Historia tempo sombra leitura,2026-04-23
2765,5770,1267,4,Sombra mar fogo leitura,2025-10-06
2766,4176,1784,2,Silencio fogo,2026-02-24
2767,3210,3872,3,Historia vento tempo,2026-05-07
2768,9376,2374,3,Historia fogo fogo cidade,2026-04-03
2769,656,2547,3,Sombra historia leitura leitura,2025-07-15
2770,7694,1482,5,Luz memoria memoria,2025-07-16
2771,147,1560,4,Mundo memoria mundo,2026-01-29
2772,2152,3947,3,Sonho vento memoria leitura,2025-10-07
2773,2957,2557,5,Memoria sombra mundo historia,2026-06-07
2774,4218,3591,4,Tempo luz sonho fogo,2026-02-28
2775,8054,3701,2,Tempo fogo sombra,2025-11-18
2776,116,2495,3,Memoria sonho silencio,2025-08-05
2777,9253,3743,4,Sombra memoria,2025-08-05
2778,6759,2928,4,Mundo mar silencio,2026-05-17
2779,4193,2656,4,Fogo memoria,2025-06-18
2780,5704,3411,5,Luz luz memoria memoria,2026-03-29
2781,7868,2272,4,Fogo silencio historia mar,2025-07-12
2782,1319,4526,3,Leitura dados vento,2026-05-22
2783,1822,1449,2,Historia luz dados,2026-01-03
2784,5221,2266,3,Fogo cidade tempo,2026-02-05
2785,7418,3665,5,Sombra historia,2026-06-09
2786,2666,1638,4,Tempo sombra,2026-05-22
2787,31,1030,3,Sombra dados vento fogo,2026-06-08
2788,8636,97,2,Tempo sombra,2026-03-22
2789,6496,788,4,Dados silencio sombra luz,2025-06-18
2790,2341,920,3,Cidade fogo tempo,2026-04-22
2791,4014,4010,5,Memoria sonho,2025-12-10
2792,4604,476,4,Silencio tempo sombra,2026-04-25
2793,8397,2614,4,Cidade vento,2025-06-20
2794,5815,3861,1,Sombra sonho,2025-08-12
2795,9092,1707,2,Silencio mundo vento leitura,2025-07-02
2796,101,1763,3,Dados tempo luz mar,2025-08-19
2797,9075,2033,3,Vento luz tempo,2025-12-21
2798,8832,1364,4,Luz mar mar,2026-01-19
2799,5122,1434,3,Mar memoria memoria luz,2026-06-13
2800,7352,1011,2,Dados sonho,2025-08-08
2801,7235,523,4,Luz luz cidade sonho,2026-02-05
2802,6212,3519,3,Memoria dados luz,2026-04-02
2803,8736,2817,4,Mundo historia,2025-07-16
2804,2534,2605,3,Mar mundo historia mar,2025-12-19
2805,7342,1063,3,Dados sonho,2026-04-12
2806,5055,2345,4,Mar silencio dados,2025-09-24
2807,4337,2531,2,Sonho luz,2025-08-30
2808,2424,2318,2,Historia mar,2025-09-21
2809,4358,443,4,Vento tempo sonho,2026-06-01
2810,3562,483,2,Mar cidade leitura,2026-03-13
2811,555,514,2,Vento cidade,2025-08-22
2812,5378,4207,4,Sombra fogo mundo,2025-10-03
2813,6665,299,3,Historia mar cidade,2025-11-04
2814,2481,4506,5,Mundo silencio historia mundo,2025-09-01
2815,3292,4093,4,Sombra historia,2026-06-06
2816,6293,3543,4,Silencio silencio luz,2026-01-25
2817,9243,271,4,Historia sombra mar tempo,2025-07-30
2818,4804,1743,3,Sombra silencio,2026-02-05
2819,7742,3190,5,Sombra sonho,2026-03-29
2820,5932,4457,4,Fogo sonho,2025-11-27
2821,9959,2132,4,Tempo cidade silencio,2025-06-24
2822,2266,209,2,Mar sombra sombra,2025-08-19
2823,7416,1596,3,Silencio dados,2025-12-20
2824,2481,3659,5,Vento luz vento leitura,2026-05-22
2825,9590,50,5,Leitura cidade mar mar,2026-01-03
2826,8336,652,4,Vento cidade historia mundo,2026-01-30
2827,6674,4511,3,Mar mundo silencio silencio,2025-07-07
2828,7963,1339,5,Memoria historia dados vento,2026-01-10
2829,7065,2548,4,Mar mar,2025-10-23
2830,2168,2434,1,Memoria luz mundo dados,2026-01-05
2831,8853,4587,3,Memoria mundo sonho,2026-06-12
2832,3437,2801,2,Memoria fogo,2025-09-17
2833,2001,1452,5,Leitura cidade,2026-05-08
2834,7983,2556,5,Tempo luz historia,2026-05-31
2835,360,1572,3,Leitura dados,2025-11-10
2836,2890,2828,4,Fogo fogo,2026-04-15
2837,9793,645,3,Historia mar dados mundo,2026-01-20
2838,5037,3778,4,Dados sombra mundo luz,2026-05-19
2839,8337,468,4,Mar sombra luz,2026-02-06
2840,8700,3255,3,Mundo vento,2026-05-29
2841,7798,4830,3,Fogo dados,2025-09-19
2842,853,4546,3,Fogo mundo luz dados,2025-11-05
2843,5856,2696,3,Mundo silencio tempo,2025-11-07
2844,8970,3882,5,Historia mar,2026-04-30
2845,1087,2046,3,Sonho fogo mar sonho,2025-09-29
2846,7595,2495,4,Memoria tempo luz memoria,2025-09-04
2847,6333,720,5,Fogo historia mar historia,2026-04-15
2848,3714,2006,3,Vento leitura cidade,2025-11-26
2849,2009,3442,3,Luz leitura fogo fogo,2025-09-30
2850,412,2325,3,Silencio luz,2026-01-06
2851,3326,1729,4,Historia cidade,2026-04-01
2852,1219,3239,5,Cidade historia,2025-09-29
2853,4988,4085,3,Historia luz mundo dados,2025-06-27
2854,5016,4570,3,Dados vento mar,2026-04-29
2855,2213,2151,5,Sombra dados dados,2025-07-07
2856,3500,853,3,Historia leitura,2025-10-14
2857,5412,1010,4,Memoria silencio tempo sonho,2025-08-27
2858,8418,1763,4,Dados mar mar,2025-10-14
2859,2100,3187,4,Dados sombra dados,2025-11-16
2860,2632,491,3,Fogo sombra,2026-01-23
2861,3023,219,3,Fogo cidade,2025-08-31
2862,2877,4022,4,Mundo cidade,2025-12-20
2863,8735,2934,2,Silencio sonho,2026-05-26
2864,5630,395,3,Vento fogo cidade,2026-01-22
2865,3598,3279,4,Tempo vento mundo,2025-09-20
2866,7557,3215,3,Dados silencio mar sombra,2026-04-08
2867,9444,4465,4,Mar tempo mundo,2026-05-21
2868,5778,2404,4,Sombra historia dados,2026-02-28
2869,8933,1986,1,Mar fogo,2025-12-08
2870,7828,4452,2,Sombra cidade fogo,2026-02-03
2871,4808,1482,4,Vento memoria,2025-11-02
2872,3238,2346,5,Memoria luz luz,2026-05-28
2873,9226,3371,4,Tempo mar silencio,2026-02-26
2874,3888,4221,4,Mundo vento,2025-09-04
2875,1162,1025,4,Historia historia,2026-01-08
2876,7740,1675,5,Luz mar,2026-06-12
2877,2311,1916,2,Tempo tempo,2025-08-01
2878,561,4927,4,Tempo cidade cidade,2026-02-13
2879,2760,4459,5,Dados cidade sonho silencio,2026-04-30
2880,8196,2287,4,Tempo historia,2026-03-27
2881,7807,2353,4,Historia mundo leitura,2025-07-19
2882,8757,4487,5,Mar luz dados,2025-12-08
2883,4515,1583,3,Luz silencio,2026-05-12
2884,8917,3433,5,Cidade dados memoria,2026-04-02
2885,3419,3078,3,Mar luz sonho cidade,2025-12-11
2886,7309,68,3,Mar sonho cidade,2026-01-07
2887,4194,3003,3,Cidade luz historia sonho,2026-02-18
2888,3189,3947,3,Tempo historia leitura,2026-04-21
2889,4222,248,2,Mundo sonho,2025-08-30
2890,6805,3200,3,Fogo silencio tempo,2025-11-04
2891,675,4084,4,Mundo vento mar,2025-08-14
2892,5136,4960,4,Historia dados sonho,2026-04-01
2893,5097,2910,2,Sombra tempo sonho sonho,2026-01-27
2894,9473,2422,5,Mar historia fogo sonho,2026-02-22
2895,5625,4170,2,Silencio dados mar,2026-03-29
2896,319,3200,4,Vento silencio vento,2025-06-30
2897,9125,1549,3,Historia sonho mundo,2025-08-13
2898,1881,2777,4,Sombra leitura sombra,2026-06-01
2899,9379,710,5,Fogo sombra luz leitura,2025-07-24
2900,3645,1286,4,Dados tempo,2026-02-10
2901,7940,4310,2,Silencio silencio mundo vento,2025-09-16
2902,2748,2236,5,Luz leitura,2026-03-11
2903,185,4590,3,Silencio silencio cidade historia,2026-02-01
2904,1321,161,5,Sombra fogo,2026-04-02
2905,489,4385,3,Historia historia sombra luz,2026-05-13
2906,7284,4085,4,Sonho tempo luz,2026-05-28
2907,278,61,5,Sombra historia,2025-06-27
2908,2497,4610,4,Fogo tempo,2025-06-18
2909,9502,1635,4,Sonho sonho tempo vento,2025-08-29
2910,951,4468,3,Memoria mar leitura,2025-12-06
2911,2957,2094,2,Cidade memoria sonho luz,2026-01-15
2912,2062,4471,3,Tempo leitura memoria mar,2026-01-18
2913,9018,3909,5,Memoria cidade,2026-03-02
2914,4990,1482,5,Cidade fogo,2025-06-17
2915,8696,4938,4,Tempo tempo sonho mundo,2025-10-29
2916,4632,965,4,Sombra leitura leitura,2026-05-08
2917,1969,1483,2,Cidade cidade tempo,2025-08-09
2918,8823,102,5,Cidade vento fogo,2026-02-24
2919,2408,4929,5,Fogo cidade cidade tempo,2025-10-13
2920,9945,878,3,Leitura memoria,2025-09-24
2921,7995,128,5,Mar tempo cidade fogo,2025-07-20
2922,4634,1500,4,Cidade silencio sombra luz,2025-12-13
2923,7775,3242,4,Silencio silencio sombra,2026-02-17
2924,8371,1595,3,Leitura historia memoria,2025-12-15
2925,8742,1635,4,Luz leitura sombra,2026-03-23
2926,9370,1247,5,Historia fogo,2026-01-28
2927,3212,1085,2,Historia fogo luz,2026-03-21
2928,9611,476,3,Cidade mar,2026-01-13
2929,7313,2344,5,Sombra mundo silencio,2025-08-10
2930,4166,1314,5,Mar mundo sonho,2025-08-08
2931,912,780,3,Sonho memoria,2026-03-13
2932,2127,502,4,Mundo tempo mar,2025-12-21
2933,8110,3769,5,Vento leitura,2025-08-09
2934,9756,4629,5,Dados mar silencio cidade,2025-10-16
2935,9697,4641,2,Fogo historia,2025-12-27
2936,1430,2457,4,Cidade mar leitura sombra,2026-01-31
2937,3168,2114,3,Mundo fogo cidade,2026-01-26
2938,1151,968,3,Cidade mar cidade,2026-01-18
2939,2324,1343,3,Luz silencio,2026-02-21
2940,7597,3799,4,Sonho historia,2026-03-08
2941,623,1314,4,Dados sonho fogo,2025-08-06
2942,5544,1448,4,Dados mundo memoria fogo,2025-12-09
2943,6590,2585,3,Sombra memoria cidade,2025-07-14
2944,5368,3979,3,Leitura silencio mar,2025-07-14
2945,8711,891,5,Luz leitura vento,2025-11-19
2946,2827,2762,5,Sonho mundo memoria cidade,2026-01-23
2947,9947,4752,4,Cidade dados cidade,2025-11-14
2948,8299,1519,4,Silencio vento,2026-01-09
2949,2381,4112,5,Memoria mar mar fogo,2025-08-22
2950,565,2312,1,Vento mar,2026-06-06
2951,9259,3917,3,Vento silencio silencio,2026-02-14
2952,2008,968,3,Mundo luz,2026-04-05
2953,8606,1265,3,Memoria tempo silencio vento,2025-08-01
2954,8020,1805,5,Cidade leitura mar mundo,2025-11-04
2955,6871,4532,3,Mar memoria cidade cidade,2025-10-13
2956,2070,1487,4,Fogo luz sonho,2025-08-03
2957,9063,1449,1,Silencio silencio luz tempo,2025-08-08
2958,5840,4112,4,Mundo tempo leitura,2026-02-19
2959,8064,1856,5,Mar leitura silencio,2025-07-07
2960,4260,1111,2,Vento mundo memoria vento,2025-07-31
2961,5480,73,4,Dados sombra silencio fogo,2025-07-04
2962,2234,3997,2,Silencio dados mundo fogo,2026-02-05
2963,724,1871,2,Mundo mar,2025-11-15
2964,3840,4441,4,Historia silencio,2025-07-31
2965,9241,2865,2,Sonho tempo,2025-09-03
2966,8534,4411,5,Mar tempo luz,2026-03-31
2967,8825,1912,3,Memoria mar,2026-03-18
2968,1719,3743,5,Memoria leitura vento,2026-04-10
2969,6293,3460,3,Fogo mundo,2026-03-30
2970,2506,2508,5,Historia memoria,2025-12-04
2971,9511,72,3,Silencio dados,2025-07-17
2972,1947,1239,3,Dados leitura,2026-04-07
2973,7977,4862,3,Mundo fogo luz,2025-08-03
2974,3030,3194,2,Historia vento dados dados,2025-11-09
